"venue_short","sport_id","league_abbrev","team_id","spring_league_id","active_sw","division","mlb_org_brief","season","first_year_of_play","state","name_short","bis_team_code","venue_id","name_display_short","name_display_long","name_display_brief","sport_code_name","spring_league","league","division_id","sport_code","time_zone_num","mlb_org","name_display_full","all_star_sw","division_abbrev","name","home_opener","phone_number","address_zip","time_zone_text","venue_name","division_full","franchise_code","city","time_zone_alt","address_state","name_abbrev","store_url","file_code","address_line3","address_line2","address_province","mlb_org_id","address_line1","spring_league_full","spring_league_abbrev","last_year_of_play","address","league_full","address_country","base_url","time_zone","address_city","team_code","mlb_org_abbrev","address_intl","time_zone_generic","website_url","sport_code_display","home_opener_time","mlb_org_short","league_id"
"","17","AFL","542","","Y","W","OOC","2012","1992","AZ","Surprise","","2603","Surprise","Surprise Saguaros","Saguaros","WIN","","AFL","252","win","","Office of the Commissioner","Surprise Saguaros","N","AFLW","Saguaros","2012-10-10T00:00:00","(623) 222-2222","85374","","Surprise Stadium","Arizona Fall League West","","Surprise","America/Phoenix","AZ","SUR","","t542","","15960 N Bullard Avenue","","11","Surprise Stadium","","","2023","Surprise Stadium&#xa;15960 N Bullard Avenue&#xa;Surprise, AZ  85374","Arizona Fall League","USA","","MST","Surprise","sur","OOC","N","MST","","Winter Leagues","3:35:00 PM","OOC","119"
"","51","","924","","N","","","2012","2005","","Swaziland","","401","Swaziland","Swaziland","Swaziland","INT","","","","int","","","Swaziland","N","","Swaziland","","","","","TBD","","","United States","America/New_York","","SWZ","","t924","","","","","","","","2023","","","","","ET","","swz","","","ET","","International Baseball","","",""
"","51","","925","","N","","","2012","2005","","Sweden","","401","Sweden","Sweden","Sweden","INT","","","","int","","","Sweden","N","","Sweden","","","","","TBD","","","United States","America/New_York","","SWE","","t925","","","","","","","","2023","","","","","ET","","swe","","","ET","","International Baseball","","",""
"","51","","926","","N","","","2012","2005","","Switzerland","","401","Switzerland","Switzerland","Switzerland","INT","","","","int","","","Switzerland","N","","Switzerland","","","","","TBD","","","United States","America/New_York","","SUI","","t926","","","","","","","","2023","","","","","ET","","sui","","","ET","","International Baseball","","",""
"","17","ABL","4069","","Y","","OOC","2012","2010","","Sydney","","4210","Sydney","Sydney Blue Sox","Blue Sox","WIN","","ABL","","win","","Office of the Commissioner","Sydney Blue Sox","N","","Blue Sox","2012-11-09T00:00:00","(02) 9839 6591","2766","","Blacktown Olympic Park","","","Sydney","","","SYD","","t4069","","","NSW","11","Eastern Rd","","","2022","Eastern Rd&#xa;Rooty Hill, NSW, Australia&#xa;2766","Australian Baseball League","Australia","","AET","Rooty Hill","syd","OOC","Y","AET","","Winter Leagues","3:30:00 AM","OOC","595"
"","11","INT","552","","Y","N","Nationals","2012","1927","NY","Syracuse","","2823","Syracuse","Syracuse Chiefs","Chiefs","AAA","","INT","219","aaa","","Washington Nationals","Syracuse Chiefs","N","INTN","Chiefs","2012-04-05T00:00:00","","13208","","Alliance Bank Stadium","International League North","","Syracuse","America/New_York","NY","SYR","","t552","","","","120","One Tex Simone Drive","","","2023","One Tex Simone Drive&#xa;Syracuse, NY  13208","International League","USA","","ET","Syracuse","syr","WSH","N","ET","","Triple-A","2:00:00 PM","Washington","117"
"","51","","927","","N","","","2012","2005","","Syria","","401","Syria","Syria","Syria","INT","","","","int","","","Syria","N","","Syria","","","","","TBD","","","United States","America/New_York","","SYR","","t927","","","","","","","","2023","","","","","ET","","syr","","","ET","","International Baseball","","",""
"","11","PCL","529","","Y","PN","Mariners","2012","1960","WA","Tacoma","","2745","Tacoma","Tacoma Rainiers","Rainiers","AAA","","PCL","231","aaa","","Seattle Mariners","Tacoma Rainiers","N","PCLPN","Rainiers","2012-04-05T00:00:00","","98405","","Cheney Stadium","Pacific Coast League Pacific Northern","","Tacoma","America/Los_Angeles","WA","TAC","","t529","","","","136","2502 S. Tyler Street","","","2023","2502 S. Tyler Street&#xa;Tacoma, WA  98405","Pacific Coast League","USA","","PT","Tacoma","tac","SEA","N","PT","","Triple-A","10:05:00 PM","Seattle","112"
"","51","","928","","N","","","2012","2005","","Tajikistan","","401","Tajikistan","Tajikistan","Tajikistan","INT","","","","int","","","Tajikistan","N","","Tajikistan","","","","","TBD","","","United States","America/New_York","","TJK","","t928","","","","","","","","2023","","","","","ET","","tjk","","","ET","","International Baseball","","",""
"","1","AL","139","115","Y","E","Rays","2012","1996","FL","Tampa Bay","TB","12","Tampa Bay","Tampa Bay Rays","Rays","MLB","GL","AL","201","mlb","","Tampa Bay Rays","Tampa Bay Rays","N","ALE","Rays","2012-04-06T00:00:00","(727) 825-3137","33705","","Tropicana Field","American League East","TBA","St. Petersburg","America/New_York","FL","TB","","tb","","","","139","One Tropicana Drive","Grapefruit League","GL","2023","One Tropicana Drive&#xa;St. Petersburg, FL  33705","American League","","","ET","St. Petersburg","tba","TB","N","ET","","Major League Baseball","3:10:00 PM","Tampa Bay","103"
"","22","CBB","231","","Y","","OOC","2012","2002","","Tampa","","401","Tampa","Tampa Spartans","Spartans","College","","CBB","","bbc","","Office of the Commissioner","Tampa Spartans","N","","Spartans","","","","","TBD","","","United States","America/New_York","","UT","","t231","","","","11","","","","2023","","College Baseball","","","ET","","uta","OOC","","ET","","College Baseball","","OOC","107"
"","13","FSL","587","","Y","N","Yankees","2012","1994","FL","Tampa","","2523","Tampa","Tampa Yankees","Yankees","A(Adv)","","FSL","214","afa","","New York Yankees","Tampa Yankees","N","FSLN","Yankees","2012-04-05T00:00:00","","33614","","George M. Steinbrenner Field","Florida State League North","","Tampa","America/New_York","FL","TAM","","t587","","","","147","1 Steinbrenner Drive","","","2023","1 Steinbrenner Drive&#xa;Tampa, FL  33614","Florida State League","USA","","ET","Tampa","tby","NYY","N","ET","","Class A Advanced","7:00:00 PM","NY Yankees","123"
"","51","","929","","N","","","2012","2005","","Tanzania","","401","Tanzania","Tanzania","Tanzania","INT","","","","int","","","Tanzania","N","","Tanzania","","","","","TBD","","","United States","America/New_York","","TAN","","t929","","","","","","","","2023","","","","","ET","","tan","","","ET","","International Baseball","","",""
"","12","SOU","553","","Y","N","Cubs","2012","1932","TN","Tennessee","","2848","Tennessee","Tennessee Smokies","Smokies","AA","","SOU","239","aax","","Chicago Cubs","Tennessee Smokies","N","SOUN","Smokies","2012-04-10T00:00:00","","37764","","Smokies Park","Southern League North","","Kodak","America/New_York","TN","TNS","","t553","","","","112","3540 Line Drive","","","2023","3540 Line Drive&#xa;Kodak, TN  37764","Southern League","USA","","ET","Kodak","ten","CHC","N","ET","","Double-A","7:15:00 PM","Chi Cubs","111"
"","22","CBB","2351","","Y","","OOC","2012","2001","TX","Tennessee","","2392","Tennessee","Tennessee Volunteers","Volunteers","College","","CBB","","bbc","","Office of the Commissioner","Tennessee Volunteers","N","","Volunteers","","(713) 259-8000","77002","","Minute Maid Park","","","Houston","America/Chicago","TX","UT","","t2351","","","","11","501 Crawford Street","","","2023","501 Crawford Street&#xa;Houston, TX  77002","College Baseball","","","CT","Houston","ten","OOC","N","CT","","College Baseball","","OOC","107"
"","22","CBB","3032","","Y","","OOC","2012","2009","","Texas A&M","","401","Texas A&M","Texas A&M Aggies","Aggies","College","","CBB","","bbc","","Office of the Commissioner","Texas A&M Aggies","N","","Aggies","","","","","TBD","","","United States","America/New_York","","TAM","","t3032","","","","11","","","","2023","","College Baseball","","","ET","","tam","OOC","","ET","","College Baseball","","OOC","107"
"","22","CBB","245","","Y","","OOC","2012","2003","","Texas","","401","Texas","Texas Longhorns","Longhorns","College","","CBB","","bbc","","Office of the Commissioner","Texas Longhorns","N","","Longhorns","","","","","TBD","","","United States","America/New_York","","UT","","t245","","","","11","","","","2023","","College Baseball","","","ET","","utx","OOC","","ET","","College Baseball","","OOC","107"
"Rangers Ballpark","1","AL","140","114","Y","W","Rangers","2012","1961","TX","Texas","TEX","13","Texas","Texas Rangers","Rangers","MLB","CL","AL","200","mlb","","Texas Rangers","Texas Rangers","N","ALW","Rangers","2012-04-06T00:00:00","(817) 273-5222","76011","","Rangers Ballpark in Arlington","American League West","WS2","Arlington","America/Chicago","TX","TEX","","tex","","","","140","1000 Ballpark Way","Cactus League","CL","2023","1000 Ballpark Way&#xa;Arlington, TX  76011","American League","","","CT","Arlington","tex","TEX","N","CT","","Major League Baseball","2:05:00 PM","Texas","103"
"","51","WBCQ","930","","N","4","","2012","2012","TI","Thailand","","4349","Thailand","Thailand","Thailand","INT","","WBCQ","319","int","","","Thailand","N","WBC Q4","Thailand","2012-11-15T00:00:00","","","","XinZhuang Stadium","WBC Qualifier 4","","New Taipei City","","","THA","","t930","","","","","Xing Street 66","","","2012","Xing Street 66&#xa;New Taipei City, Taiwan","World Baseball Classic Qualifiers","Taiwan","","CST","New Taipei City","tha","","Y","CST","","International Baseball","10:30:00 PM","","159"
"","17","LVBP","698","","Y","","OOC","2012","2004","VZ","La Guaira","","3029","La Guaira","Tiburones de La Guaira","Tiburones","WIN","","VWL","","win","","Office of the Commissioner","Tiburones de La Guaira","N","","Tiburones","2012-10-11T00:00:00","","","","Estadio Universitario","","","Caracas","","","LAG","","t698","Los Chaguarmos","Sector Los Estadios","","11","Avenida Leonardo DaVinci","","","2023","Avenida Leonardo DaVinci&#xa;Sector Los Estadios&#xa;Los Chaguarmos&#xa;Caracas, Venezuela","Liga Venezuela Beisbol Profesional","Venezuela","","VET","Caracas","lag","OOC","Y","VET","","Winter Leagues","8:00:00 PM","OOC","135"
"","17","LVBP","699","","Y","","OOC","2012","2004","VZ","Aragua","","2913","Aragua","Tigres de Aragua","Tigres","WIN","","VWL","","win","","Office of the Commissioner","Tigres de Aragua","N","","Tigres","2012-10-11T00:00:00","","","","Estadio Jose Perez Colmenares","","","Maracay","","","ARA","","t699","","","","11","Av. David Concepcion","","","2023","Av. David Concepcion&#xa;Maracay, Venezuela","Liga Venezuela Beisbol Profesional","Venezuela","","VET","Maracay","ara","OOC","Y","VET","","Winter Leagues","8:00:00 PM","OOC","135"
"Estadio Quisqueya","17","LIDOM","672","","Y","","OOC","2012","2004","DR","Licey","","3049","Licey","Tigres del Licey","Tigres","WIN","","DWL","","win","","Office of the Commissioner","Tigres del Licey","N","","Tigres","2012-10-14T00:00:00","","","","Estadio Quisqueya","","","Santo Domingo","","","LIC","","t672","","","","11","3456 Ave Tiradentes, Ens. La Fe","","","2023","3456 Ave Tiradentes, Ens. La Fe&#xa;Santo Dominigo, Dominican Republic","Liga de Beisbol Dominicano","Dominican Republic","","AST","Santo Dominigo","lic","OOC","Y","AST","","Winter Leagues","5:00:00 PM","OOC","131"
"","11","MEX","569","","Y","S","OOC","2012","2004","","Quintana Roo","","3929","Quintana Roo","Tigres de Quintana Roo","Tigres","AAA","","MEX","223","aaa","","Office of the Commissioner","Tigres de Quintana Roo","N","MEXS","Tigres","2012-03-16T00:00:00","","77500","","Estadio De Beisbol Beto Avila","Mexican League Sur","","Cancun","America/Chicago","","TIG","","t569","","","Quintana Roo","11","Av. Circuito Mayapan","","","2023","Av. Circuito Mayapan&#xa;Cancun, Quintana Roo, Mexico&#xa;77500","Mexican League","Mexico","","CT","Cancun","qui","OOC","Y","CT","","Triple-A","10:00:00 PM","OOC","125"
"","51","","931","","N","","","2012","2005","","Togo","","401","Togo","Togo","Togo","INT","","","","int","","","Togo","N","","Togo","","","","","TBD","","","United States","America/New_York","","TOG","","t931","","","","","","","","2023","","","","","ET","","tog","","","ET","","International Baseball","","",""
"","11","INT","512","","Y","W","Tigers","2012","1932","OH","Toledo","","2767","Toledo","Toledo Mud Hens","Mud Hens","AAA","","INT","221","aaa","","Detroit Tigers","Toledo Mud Hens","N","INTW","Mud Hens","2012-04-06T00:00:00","","43604","","Fifth Third Field","International League West","","Toledo","America/New_York","OH","TOL","","t512","","","","116","406 Washington Street","","","2023","406 Washington Street&#xa;Toledo, OH  43604","International League","USA","","ET","Toledo","tol","DET","N","ET","","Triple-A","5:00:00 PM","Detroit","117"
"","17","LMP","678","","Y","","OOC","2012","2004","MX","Culiacan","","3071","Culiacan","Tomateros de Culiacan","Culiacan","WIN","","LMP","","win","","Office of the Commissioner","Tomateros de Culiacan","N","","Culiacan","2012-10-13T00:00:00","","","","General Angel Flores","","","Culiacan","America/Denver","","CUL","","t678","","","Sinaloa","11","Av. Jesus Andrade No. 774","","","2023","Av. Jesus Andrade No. 774&#xa;Culiacan, Sinaloa, Mexico","Liga Mexicana del Pacifico","Mexico","","MT","Culiacan","cul","OOC","Y","MT","","Winter Leagues","9:00:00 PM","OOC","132"
"","51","","932","","N","","","2012","2005","","Tonga","","401","Tonga","Tonga","Tonga","INT","","","","int","","","Tonga","N","","Tonga","","","","","TBD","","","United States","America/New_York","","TGA","","t932","","","","","","","","2023","","","","","ET","","tga","","","ET","","International Baseball","","",""
"","1","AL","141","115","Y","E","Blue Jays","2012","1977","ON","Toronto","TOR","14","Toronto","Toronto Blue Jays","Blue Jays","MLB","GL","AL","201","mlb","","Toronto Blue Jays","Toronto Blue Jays","N","ALE","Blue Jays","2012-04-09T00:00:00","(416) 341-1000","M5V1J1","","Rogers Centre","American League East","TOR","Toronto","America/New_York","","TOR","","tor","","","Ontario","141","1 Blue Jays Way, Suite 3200","Grapefruit League","GL","2023","1 Blue Jays Way, Suite 3200&#xa;Toronto, Ontario, Canada&#xa;M5V1J1","American League","Canada","","ET","Toronto","tor","TOR","Y","ET","","Major League Baseball","7:07:00 PM","Toronto","103"
"Estadio Fra. Micheli","17","LIDOM","668","","Y","","OOC","2012","2004","DR","Toros","","3055","Toros","Toros del Este","Toros","WIN","","DWL","","win","","Office of the Commissioner","Toros del Este","N","","Toros","2012-10-17T00:00:00","","","","Estadio Francisco Micheli","","","La Romana","","","TOR","","t668","","","","11","","","","2023","","Liga de Beisbol Dominicano","","","AST","","tor","OOC","","AST","","Winter Leagues","7:30:00 PM","OOC","131"
"","17","","5535","","N","","OOC","2012","1992","","Tren del Norte","","401","Tren del Norte","Tren del Norte","Tren del Norte","WIN","","","","win","","Office of the Commissioner","Tren del Norte","N","","Tren del Norte","","","","","TBD","","","United States","America/New_York","","TDN","","t5535","","","","11","","","","2023","","","","","ET","","tdn","OOC","","ET","","Winter Leagues","","OOC",""
"Waterfront Park","12","EAS","567","","Y","E","Yankees","2012","1994","NJ","Trenton","","2842","Trenton","Trenton Thunder","Thunder","AA","","EAS","212","aax","","New York Yankees","Trenton Thunder","N","EASE","Thunder","2012-04-05T00:00:00","","8611","","Mercer County Waterfront Park","Eastern League Eastern","","Trenton","America/New_York","NJ","TRN","","t567","","","","147","One Thunder Road","","","2023","One Thunder Road&#xa;Trenton, NJ  8611","Eastern League","USA","","ET","Trenton","tre","NYY","N","ET","","Double-A","7:05:00 PM","NY Yankees","113"
